Unnamed: 0,baujahr,name,preis,baureihe,karosserieform,kilometerstand,leistung,gewicht
7746,1976,FIAT 128,5.200,,Limousine (4-Türen),76.0,55,770
7747,1936,FIAT 500 A Topolino,18.000,,Limousine,3.0,13,580
7748,1999,Mercedes-Benz SL 320,22.800,R 129,Cabriolet (Roadster),192.0,224,1870
7749,1966,Alfa Romeo 2600 Sprint,73.700,,Coupé,73.0,145,1300
7750,1981,Citroën 2 CV 6 Charleston,9.000,,Limousine (4-Türen),125.0,29,600
7751,1981,Ford Capri 2,20.000,Serie II `78,Coupé,30.376,114,1150
7752,1980,Jeep CJ-7 2,22.000,,Geländewagen (Offen),105.0,66,1300
7753,1962,Alfa Romeo Giulietta Spider Veloce,87.000,,Cabriolet,0.0,90,900
7754,1999,Porsche 911 Carrera,40.900,996,Coupé,90.0,300,1450
7756,1969,Autobianchi Bianchina Panoramica,7.500,3a,Kleinwagen (Kombi),1.0,18,585
7758,1963,FIAT 600,7.500,,Limousine (2-Türen),60.0,22,580
7759,1979,Mercedes-Benz 240 D,9.000,W 123,Limousine (4-Türen),117.0,72,1395
7760,1972,FIAT 500 L,11.500,,Limousine (2-Türen),8.983,18,520
7762,1979,Citroën Acadiane,10.000,AYCD,Kombi (Kastenwagen),1.0,31,680
7764,1966,Autobianchi Bianchina,5.500,,Limousine,51.693,18,640
7765,1977,Giannini 126 GPA 700,4.900,,Kleinwagen,5.515,35,600
7766,1963,MG MGB,25.000,B Serie I,Cabriolet (Roadster),102.999,96,1010
7767,1991,Alfa Romeo 1,21.000,Tipo 115 - Serie 4,Cabriolet,98.8,107,1130
7768,1963,FIAT 1300,7.500,,Limousine,42.6,65,1030
7770,1966,FIAT 850 Coupe,5.500,,Coupé,25.0,47,720
7771,1952,FIAT 500 C Topolino,8.590,,Cabriolet (Limousine),1.433,16,610
7773,1983,Alfa Romeo 1,17.900,Tipo 115 - Serie 3a,Cabriolet,123.0,104,1070
7774,1990,Mercedes-Benz 200 E,4.900,W 124,Limousine (4-Türen),166.0,118,1600
7775,1971,Innocenti Mini Minor 850,8.300,MK3,Limousine (2-Türen),63.426,34,617
7776,1967,Alfa Romeo Giulia 1300 TI,16.500,,Limousine (4-Türen),71.804,82,1050
7777,1988,Porsche 914,23.000,,Cabriolet (Targa),85.0,100,980
7778,1962,Lancia Appia,6.500,Serie III,Limousine,2.931,48,900
7779,1970,Porsche 911 2,159.000,"""Urmodell""",Coupé,103.6,180,1020
7780,1981,Maserati Merak 2000 GT,85.000,Tipo AM 122,Coupé,27.594,170,1350
7781,1979,Lancia Beta Coupe 1300,9.900,,Coupé,82.5,82,970
7783,1971,FIAT 500 L,4.990,,Limousine (2-Türen),80.891,18,520
7784,1995,Mercedes-Benz SL 500,20.500,R 129,Cabriolet (Roadster),178.0,320,1870
7785,1982,Alfa Romeo Giulietta 1,9.000,Typ 116,Limousine,64.0,108,1100
7786,1999,Audi TT 1,5.300,8N,Coupé,258.982,180,1280
7787,1968,Lancia Fulvia 2C,5.000,,Limousine,90.0,71,930
7789,1997,Mercedes-Benz C 220 Diesel,6.500,W 202,Limousine (4-Türen),81.0,95,1575
7790,1962,Renault Dauphine,8.500,,Limousine (4-Türen),2.0,27,650
7792,1965,FIAT 1300 Vignale,34.900,,Coupé,45.99,84,1030
7793,1991,Mercedes-Benz 190 E 1,3.900,W 201,Limousine (4-Türen),339.0,109,1250
7794,1960,Cadillac 62 Convertible,45.000,Serie 62,Cabriolet,35.0,325,2200
7795,1992,Dodge Stealth,19.700,,Coupé,129.0,300,1640
7796,1974,FIAT 130 ,13.500,,Coupé,61.6,165,1580
7797,1954,Mercedes-Benz 220 Cabriolet A,215.000,W 187,Cabriolet,0.0,80,1350
7798,1949,FIAT 1100 E,14.700,,Limousine,66.7,36,820
7799,1996,BMW Z3 1,13.600,E 36-7,Cabriolet (Roadster),162.0,115,1375
7800,1966,FIAT 600,5.900,,Limousine (2-Türen),50.0,22,580
7963,1948,Cadillac 62 Convertible,79.500,Serie 62,Cabriolet,0.0,152,1980
7964,1982,Avanti II,9.950,,Coupé,0.0,152,1500
7965,1965,Porsche 912,29.950,,Coupé,0.0,90,1080
7966,1977,Lancia Beta Spider 1600,19.950,Tipo 828 2a,Cabriolet (Targa),1.0,100,1050
7967,1969,Jaguar E-Type,35.950,Serie II,Coupé,0.0,210,1290
7968,1984,Citroën 2 CV 6 Charleston,16.950,,Limousine (4-Türen),0.0,29,600
7969,1967,Autobianchi Bianchina Panoramica,8.950,3a,Kleinwagen (Kombi),0.0,18,585
7971,1964,Porsche 356 C 1600,185.000,C,Cabriolet,15.18,75,930
7982,1973,Triumph TR 6 PI,26.500,,Cabriolet (Roadster),15.972,125,1030
7989,1957,FIAT 1200 Cabriolet,21.500,,Cabriolet,0.0,58,905
7990,1956,Bentley S 1,15.850,,Limousine (4-Türen),0.0,135,1970
7991,1952,Alvis TA 21,23.950,,Cabriolet,0.0,83,1400
7995,1958,Chevrolet Corvette,89.950,C1,Cabriolet,136.794,233,1300
8000,1970,Mercedes-Benz 280 SL,91.500,W 113,Cabriolet (Roadster),97.5,170,1400
8004,1996,BMW Z3 1,15.500,E 36-7,Cabriolet (Roadster),84.315,140,1375
8022,1973,Dodge Charger SE 400,30.000,,Coupé,0.0,254,1800
8066,1989,Peugeot 205 GTi 1,17.571,20CB62,Kleinwagen (3-Türen),141.622,115,820
8069,1959,Alfa Romeo Giulietta Sprint Veloce,46.865,,Coupé,100.0,90,900
8072,1961,Jaguar E-Type 3,175.762,Serie I,Cabriolet (Roadster),0.0,269,1290
8073,1986,Mercedes-Benz 300 SL,32.804,R 107,Cabriolet (Roadster),102.0,180,1500
8074,1971,Austin Mini Cooper S 1275,52.724,Mk III,Limousine (2-Türen),43.0,73,700
8075,1955,MG TF 1500,26.945,,Cabriolet (Roadster),0.0,63,920
8076,1962,Rolls-Royce Silver Cloud II,69.950,,Limousine,95.125,185,2110
8091,1995,Porsche 911 Carrera RS,215.000,993,Coupé,192.2,300,1270
8098,1980,Ferrari 308 GTS,99.000,,Cabriolet (Targa),120.0,255,1380
8099,1965,Mercedes-Benz 230 SL,65.000,W 113,Cabriolet,43.25,150,1400
8100,1981,Porsche 911 SC 3,45.000,"""G-Modell""",Coupé,215.094,204,1160
8107,1968,Honda S 800,32.900,,Coupé,77.2,70,760
8116,1969,Ford Mustang 302,49.900,Mustang I Serie 3 | F-Code,Cabriolet,0.0,213,1350
8118,1993,Mercedes-Benz 500 SL,17.500,R 129,Cabriolet (Roadster),147.18,320,1870
8120,1991,Toyota MR2 2,18.950,W2,Coupé,133.904,156,1360
8121,1962,Chevrolet Corvette,99.950,C1,Cabriolet,71.162,245,1300
8128,1998,Ferrari F 355 F1 GTS,89.500,F 129,Coupé (Targa),72.2,380,1350
8130,2015,Mercedes-AMG GT-S,135.000,C 190,Coupé,44.11,510,1645
8136,1952,Chrysler Windsor Club Coupe,53.900,,Coupé,71.5,119,1610
8145,1971,Alfa Romeo Giulia 1300 Super,11.850,,Limousine (4-Türen),0.0,89,1050
8148,1987,Mercedes-Benz 420 SL,46.865,R 107,Cabriolet (Roadster),114.073,204,1600
8151,1965,Jaguar E-Type 4,119.000,Serie I,Coupé,51.875,269,1290
8158,1977,Ferrari Dino 308 GT4,85.000,,Coupé,19.662,255,1320
8159,1973,Porsche 914,39.900,,Cabriolet (Targa),54.713,100,980
8160,1967,Alfa Romeo Giulia 1300 TI,16.000,,Limousine (4-Türen),60.193,82,1050
8162,1953,Lancia Aurelia B20 GT,155.000,,Coupé,0.0,75,1080
8167,1989,Toyota Celica Turbo 4WD,25.950,T16,Coupé,148.065,185,1190
8168,1957,MG MGA 1500,36.500,MK I,Cabriolet (Roadster),0.0,72,900
8172,2020,Dodge Challenger SRT Hellcat Redeye,110.271,,Coupé,16.5,808,2013
8174,1965,Mercedes-Benz 230 SL,99.900,W 113,Cabriolet,45.0,150,1400
8175,1958,MG MGA 1500,43.950,MK I,Cabriolet (Roadster),0.0,72,900
8176,1958,Ford Fairlane 500 Skyliner,45.000,,Cabriolet (Coupé),13.19,208,1900
8177,1986,Ferrari Mondial 3,89.950,,Cabriolet,76.505,271,1410
8192,1947,Jaguar Mk IV 2,31.950,,Limousine,62.409,102,1680
8208,1979,Alfa Romeo Alfetta GTV 2,51.000,,Coupé,36.5,175,1160
8209,1973,Mercedes-Benz 350 SLC,33.000,C 107,Coupé,84.0,200,1650
8218,1965,MG MGB,17.571,B Serie I,Cabriolet (Roadster),12.876,96,1010
8222,1966,Honda S 800,20.000,,Coupé,84.224,70,760
8223,1961,Alfa Romeo Giulietta Spider,61.000,,Cabriolet,91.959,80,850
8224,1965,FIAT 600 D Multipla,32.000,,Bus,0.0,29,750
8225,1979,Maserati Merak SS,82.000,Tipo AM 122,Coupé,39.0,220,1400
8228,1973,Triumph TR 6 PI,26.500,,Cabriolet (Roadster),0.0,125,1030
8238,1961,Jaguar Mk II 3,55.000,,Limousine (4-Türen),99.3,224,1480
8242,1965,Ford Mustang 289,51.900,Mustang I Serie 1 | A-Code,Cabriolet,33.0,228,1240
8272,1969,Lamborghini Islero 400 GT,355.000,,Coupé,2.747,320,1380
8273,1969,Mercedes-Benz 280 SL,195.000,W 113,Cabriolet (Roadster),0.0,170,1400
8274,1962,Porsche 356 B 1600 Roadster,181.626,B,Cabriolet,23.81,60,870
8275,2008,Porsche 911 GT2,195.000,997.2,Coupé,111.144,530,1438
8277,1959,Jaguar XK 150 DHC,120.000,150,Cabriolet,119.0,193,1340
8278,1958,Austin-Healey 100,58.000,,Cabriolet,32.0,117,910
8279,1964,MG MGB,19.900,B Serie I,Cabriolet (Roadster),140.9,96,1010
8280,1993,Rover Mini Rio,10.540,MK VI,Kleinwagen,93.881,50,700
8300,1967,Cadillac DeVille Convertible,22.500,,Cabriolet,0.0,340,2120
8301,1929,FIAT 509 Torpedo,8.650,,Cabriolet (Tourer),0.0,22,1160
8303,1997,BMW 840Ci,39.950,E31,Coupé,116.992,286,1900
8306,1938,Alvis 12,75.000,,Rennwagen (Offen),152.728,100,980
8307,1974,Innocenti Mini Cooper 1300,18.250,,Limousine (2-Türen),87.919,71,670
8308,1936,MG TA,34.950,,Cabriolet (Roadster),22.238,50,800
8310,1988,Mercedes-Benz 300 SL,56.950,R 107,Cabriolet (Roadster),134.69,180,1500
8311,2001,Porsche 911 GT2,150.000,996,Coupé,61.342,462,1450
8312,1956,MG MGA 1500,36.950,MK I,Cabriolet (Roadster),10.118,68,900
8313,1965,Porsche 911 2,145.000,"""Urmodell""",Coupé,86.691,130,1080
8315,1966,Alfa Romeo 1600 Spider Duetto,6.600,Tipo 105 - Serie 1a,Cabriolet (Roadster),0.0,109,990
8320,1987,Jaguar XJ-SC 5,29.000,Series II,Cabriolet (Targa),65.62,265,1890
8328,1954,Chevrolet Corvette,72.500,C1,Cabriolet,139.335,155,1300
8333,1953,MG TD,18.500,,Cabriolet (Roadster),0.0,54,920
8334,1985,Mercedes-Benz 380 SL,35.500,R 107,Cabriolet (Roadster),0.0,218,1650
8335,1948,MG TC,32.500,,Cabriolet (Roadster),0.0,54,840
8336,1971,Datsun 240 Z,39.500,S30,Coupé,0.0,151,1100
8337,1960,Austin-Healey Sprite Mk I,18.750,ADO 13,Cabriolet (Roadster),0.0,65,640
8347,1984,Porsche 911 Carrera 3,89.950,"""G-Modell""",Cabriolet (Targa),229.369,231,1140
8354,1970,Austin FX 4 London Taxi,3.250,ADO 6,Limousine,0.0,56,1670
8355,1965,Ford Mustang 289,17.850,Mustang I Serie 1 | C-Code,Coupé (Hardtop),0.0,203,1200
8356,1977,Chevrolet El Camino,17.500,Serie IV,Pickup (Coupé),0.0,115,1800
8358,1981,FIAT Spider 2000,13.650,3a serie (CS),Cabriolet (Roadster),0.0,103,1039
8393,1968,Austin Mini Cooper 998 MK1,28.500,Mk I,Limousine (2-Türen),1.4,55,635
8395,1959,Jaguar XK 150 OTS,100.000,150,Cabriolet (Roadster),1.0,193,1340
8397,1958,Citroën 2 CV,11.500,,Limousine (4-Türen),10.13,12,600
8400,2010,Morgan Roadster V6,65.000,,Cabriolet (Roadster),65.6,228,1000
8406,1977,Porsche 911 Carrera 3,82.019,"""G-Modell""",Coupé,188.795,200,1140
8407,1982,Mini Moke,28.117,,Cabriolet (Tourer),23.3,39,570
8409,1964,Bentley S 3 Continental Flying Spur,287.087,,Limousine (4-Türen),32.695,200,2200
8414,1963,Jaguar E-Type 3,147.000,Serie I,Cabriolet (Roadster),45.484,269,1290
8423,1984,Audi 80 quattro,26.150,B2 / Typ 85,Limousine (4-Türen),233.0,136,1100
8424,1968,Alfa Romeo 1750 Berlina,48.500,model 105-model 115,Limousine (4-Türen),0.0,113,1110
8425,2010,Aston Martin DBS,101.887,,Coupé,38.75,517,1695
8426,1974,Alfa Romeo 2000 GTV,50.000,Tipo 105,Coupé,48.2,150,1100
8428,1995,Porsche 911 Carrera,62.000,993,Coupé,111.511,272,1450
8438,2003,Maserati 4200 Cambiocorsa,18.743,,Coupé,0.0,390,1670
8440,1960,Jaguar Mk II 3,67.900,,Limousine (4-Türen),69.0,224,1480
8448,1969,Mercedes-Benz 280 SL,105.000,W 113,Cabriolet (Roadster),40.5,170,1400
8457,1959,Alfa Romeo Giulietta Sprint Veloce,89.000,,Coupé,4.165,90,900
8471,1959,Land Rover 88,29.950,Serie II,Geländewagen,0.0,78,1315
8472,1963,MG MGB,28.500,B Serie I,Cabriolet (Roadster),24.0,96,1010
8475,1966,Mercedes-Benz 230 SL,59.900,W 113,Cabriolet,91.0,150,1400
8482,1985,Ferrari Mondial Quattrovalvole,44.950,,Cabriolet,0.0,240,1490
8491,1976,Alfa Romeo 1600 Spider,22.500,Tipo 115 - Serie 2a,Cabriolet,69.9,102,1030
8514,2010,Aston Martin DB 9,52.437,,Coupé,41.024,476,1785
8520,1978,Mercedes-Benz 280 SL,37.000,R 107,Cabriolet (Roadster),136.7,185,1500
8524,1962,Alfa Romeo Giulia 1600 Spider,90.000,,Cabriolet,0.0,92,1050
8525,1961,Alfa Romeo Giulietta Sprint,49.900,,Coupé,0.0,80,900
8540,1985,Porsche 924 S,29.950,924,Coupé,47.163,150,1100
8549,1955,MG TF,33.950,,Cabriolet (Roadster),0.0,57,910
8550,2000,BMW Z8,235.000,E52,Cabriolet (Roadster),77.094,400,1585
8562,2007,Aston Martin V12 Vanquish S,117.120,,Coupé,37.026,528,1875
8569,2000,Audi TT 1,13.000,8N,Coupé,223.296,224,1465
8585,1962,Lotus Super,38.000,Serie II,Cabriolet (Roadster),11.4,84,750
8587,1954,MG TF,25.000,,Cabriolet (Roadster),144.0,57,910
8589,1960,Austin-Healey 3000 Mk I,59.500,ADO 30,Cabriolet (Roadster),0.0,124,1100
8591,1993,Bentley Continental R,65.000,,Coupé,87.0,325,2450
8593,1963,Triumph Spitfire 4,22.500,Mk I,Cabriolet,67.0,63,740
8594,1967,MG MGB GT,22.500,B Serie I,Coupé,100.0,96,1010
8596,1975,Triumph Stag,38.500,,Cabriolet,73.2,145,1270
8599,1976,Triumph Stag,29.289,,Cabriolet,201.11,145,1270
8600,2001,Aston Martin DB 7 Vantage Volante,28.117,,Cabriolet,113.932,426,1750
8604,1989,Alpine GTA V6 Turbo,33.500,,Coupé,160.208,200,1160
8622,1995,Jaguar XJS 4,88.000,Series III,Kombi (Hatchback),75.0,233,1760
8624,1973,MG MGB,24.950,B Serie III,Cabriolet (Roadster),59.383,96,1010
8626,2012,Bentley Mulsanne,119.000,3Y,Limousine (4-Türen),104.129,512,2585
8627,1956,Jaguar XK 140 OTS,167.500,140,Cabriolet (Roadster),14.52,193,1320
8659,1969,Ford Shelby GT 500,122.500,Mustang I Serie 3,Coupé (Fastback),0.0,355,1746
8670,1968,Alfa Romeo 1750 GT Veloce,3.950,Tipo 105,Coupé,0.0,113,1040
8680,1960,Alfa Romeo Giulietta Sprint,39.500,,Coupé,4.7,80,900
8682,1963,Jaguar E-Type 3,149.500,Serie I,Cabriolet (Roadster),47.0,269,1290
8688,1998,Ferrari F 355 F1,115.000,F 129,Coupé,27.0,380,1350
8689,1967,Toyota Corona Mk I,12.298,,Limousine,7.725,73,980
8693,1979,Alfa Romeo 2000 Spider Veloce,24.000,Tipo 115 - Serie 2a,Cabriolet,53.5,132,1040
8695,1966,Volvo 1800 S,35.000,F,Coupé,99.0,103,1130
8697,1960,Jaguar Mk II 3,45.000,,Limousine (4-Türen),108.0,224,1480
8698,1974,Alfa Romeo 2000 GT Veloce,37.000,Tipo 105,Coupé,1.5,131,1040
8709,1974,Lamborghini Espada,120.000,Tipo 108 - Serie III,Coupé,82.0,350,1480
8713,1992,Rover Mini British Open Classic,12.500,MK VI,Kleinwagen,101.062,63,700
8722,1968,Triumph TR 5 PI,62.099,,Cabriolet,0.0,150,1030
8725,1963,Alfa Romeo 2600 Spider,82.500,Typ 106.01,Cabriolet,0.0,145,1300
8726,1992,Porsche 928 GTS,49.950,928,Coupé,221.966,350,1520
8730,1999,Mercedes-Benz SLK 230 Kompressor,7.250,R 170,Cabriolet (Roadster),0.0,193,1300
8731,1987,Bentley Continental,116.885,,Cabriolet,73.906,208,2360
8758,2014,Jaguar F-Type R,70.500,,Coupé,30.0,550,1597
8771,1988,Aston Martin V8 Vantage Volante X-Pack,410.124,,Cabriolet,0.0,438,1820
8778,1978,Alpine A 310 V6,50.000,,Coupé,0.0,150,1040
8790,1972,Triumph TR 6 PI,29.950,,Cabriolet (Roadster),40.674,143,1030
8791,1966,Sunbeam Tiger Mk I,55.000,,Cabriolet,106.073,164,1160
8792,1971,Morris Minor 1000 Traveller,11.950,,Kombi,25.994,48,800
8793,1973,Jaguar E-Type V12,99.950,Serie III,Cabriolet (Roadster),49.119,276,1530
8794,1983,Citroën 2 CV 6,10.950,,Limousine (Cabriolet),69.389,29,600
8796,1971,Maserati Ghibli SS,169.950,Tipo AM115/49,Coupé,75.742,335,1640
8797,1938,Jaguar SS 100  2,165.000,,Cabriolet (Roadster),6.696,102,1620
8798,1989,Austin Mini 30,8.500,,Limousine (2-Türen),101.0,42,700
8799,1972,Porsche 911 2,82.500,"""Urmodell""",Coupé,83.418,140,1080
8802,1989,Mercedes-Benz 500 SL,23.500,R 129,Cabriolet (Roadster),145.596,326,1870
8803,1966,Maserati Mistral 3700 Spyder,795.000,,Cabriolet,0.0,245,1200
8804,1961,Maserati 3500 GT Touring,385.000,,Coupé,96.106,220,1460
8805,1957,Citroën 2 CV,8.250,,Limousine (4-Türen),44.609,12,600
8806,1967,Austin-Healey 3000 Mk III,81.950,ADO 26,Cabriolet (Roadster),37.438,148,1100
8807,1971,Alfa Romeo 1750 GT Veloce,54.950,Tipo 105,Coupé,80.46,113,1040
8808,1988,Alfa Romeo 2,15.950,Tipo 115 - Serie 3a,Cabriolet,75.612,125,1040
8810,1960,FIAT 1500 S Osca,19.950,,Coupé,0.0,90,1030
8811,1967,MG MGB,8.250,B Serie I,Cabriolet (Roadster),0.0,96,1010
8825,1970,Porsche 911 2,95.000,"""Urmodell""",Coupé,61.0,125,1080
8845,1984,Mercedes-Benz 280 SL,31.632,R 107,Cabriolet (Roadster),208.218,185,1500
8846,1980,Austin Mini Pickup,19.914,Mk I,Pickup,1.926,42,660
8854,1972,Triumph TR 6 PI,23.000,,Cabriolet (Roadster),64.005,143,1030
8855,1963,Rover 3 Liter Mk II,15.500,P5,Limousine,32.017,134,1580
8857,1961,Renault Floride,25.000,,Cabriolet,16.932,36,780
8858,1949,Packard Super Eight,7.500,22nd Series,Limousine (4-Türen),0.0,147,2137
8859,1964,Opel Kadett ,7.500,Kadett A,Coupé,38.609,48,700
8860,1975,Jaguar XJ 6 C 4,29.500,Serie II,Coupé,133.8,172,1740
8861,1959,Oldsmobile 98 Convertible,59.000,,Cabriolet,80.506,319,2060
8862,1971,Mercedes-Benz 350 SL,32.500,R 107,Cabriolet (Roadster),135.596,200,1650
8863,1985,Mercedes-Benz 500 SEL,13.500,W 126,Limousine,185.923,186,1550
8864,1971,NSU Prinz 4 L,7.500,Typ 47,Limousine (2-Türen),38.014,30,565
8865,1957,Mercedes-Benz 180,2.300,W 120,Limousine (4-Türen),0.0,52,1200
8866,1990,Mercedes-Benz 190 E 1,4.700,W 201,Limousine (4-Türen),179.948,109,1250
8867,1992,Mini Cooper 1,10.500,MK VI,Kleinwagen,25.602,63,700
8868,1984,Mercedes-Benz 380 SEC,15.500,C 126,Coupé,236.332,218,1550
8869,1961,Maserati 3500 GT Touring,275.000,,Coupé,0.0,220,1460
8870,1961,Maserati 3500 GTI Touring,235.000,,Coupé,73.638,235,1460
8871,1953,MG TD,28.500,,Cabriolet (Roadster),98.952,54,920
8872,1965,Lancia Flavia 1,36.500,,Coupé,50.858,92,1210
8873,1952,Lancia Aurelia B21,31.500,,Limousine,71.122,70,1080
8874,1954,Lancia Aurelia B20 GT 2500,198.000,,Coupé,23.719,118,1080
8875,1973,Jensen Healey,7.000,,Cabriolet,50.0,140,1116
8876,1988,Jaguar Sovereign 3,9.000,XJ40,Limousine (4-Türen),168.52,202,1775
8878,1964,Glas Goggomobil TS 250,4.500,TS 250-02,Coupé,50.0,14,470
8879,1956,Ford Thunderbird,38.000,Serie 1,Cabriolet,94.253,196,1352
8880,1933,Ford Modell B,27.000,,Limousine (2-Türen),34.777,50,1050
8881,1968,FIAT 850 Coupe,4.500,,Coupé,118.0,47,720
8888,1948,FIAT 500 B Topolino,13.500,,Cabriolet (Limousine),50.0,17,580
8889,1938,FIAT 500 A Topolino,14.500,,Limousine,109.941,13,580
8890,1971,Citroën DS 20 Pallas,19.500,DY,Limousine (4-Türen),90.0,103,1150
8898,1955,Ford Thunderbird,62.500,Serie 1,Cabriolet,2.7,196,1352
8899,2000,Mercedes-Benz CL 500,13.768,C 215,Coupé,177.97,306,1900
8908,1970,Triumph TR 6 PI,21.990,,Cabriolet (Roadster),123.0,143,1030
8909,1972,Alfa Romeo Giulia GT 1300 Junior,30.900,,Coupé,57.0,89,1020
8910,1987,Jaguar XJ-SC 3,32.000,Series II,Cabriolet (Targa),157.0,228,1760
8931,2002,Aston Martin DB 7 Vantage Volante,55.660,,Cabriolet,34.327,426,1750
8940,1947,Alfa Romeo 6C 2500 Freccia d`Oro Sport,275.000,,Coupé,47.927,90,1700
8949,1970,Porsche 914,89.900,,Cabriolet (Targa),55.0,110,980
8950,1969,Citroën DS 21,199.145,DX,Limousine (4-Türen),0.0,115,1150
8955,1978,Ford Escort RS 2000,50.381,Serie II,Limousine (2-Türen),86.904,110,950
8985,1952,Aston Martin DB 2 Vantage DHC,399.950,,Cabriolet,0.0,125,1179
8988,1962,MG MGA 1600,33.000,MK II,Cabriolet (Roadster),1.7,86,900
8996,1969,MG MGC,31.000,,Cabriolet (Roadster),88.5,147,1115
8999,1984,Porsche 911 SC 3,99.000,"""G-Modell""",Cabriolet,56.6,204,1160
9020,1969,Mercedes-Benz 280 SL,85.000,W 113,Cabriolet (Roadster),39.633,170,1400
9021,1962,Austin-Healey 3000 Mk II,65.000,ADO 30,Cabriolet (Roadster),20.0,131,1100
9022,1956,Chevrolet Corvette,95.000,C1,Cabriolet,85.575,240,1300
9023,1963,Alfa Romeo Giulia 1600 Spider,69.900,,Cabriolet,98.1,92,1050
9024,2002,BMW 525i,18.500,E39,Limousine (4-Türen),111.3,192,1500
9025,1988,Maserati Biturbo Spyder,19.000,,Cabriolet,62.6,192,1300
9026,1993,Land Rover Range Rover Classic Vogue SEi,39.000,"""Classic""",Geländewagen,130.184,182,1936
9028,1957,Jaguar XK 150 DHC,127.900,150,Cabriolet,43.0,193,1340
9029,1979,Citroën 2 CV 6,11.900,,Limousine (Cabriolet),95.488,29,600
9030,1956,MG MGA 1500,34.900,MK I,Cabriolet (Roadster),20.0,72,900
9031,1959,FIAT 600 Multipla,35.000,,Bus,44.252,22,750
9032,1976,Ferrari Dino 308 GT4,72.500,,Coupé,32.6,255,1320
9033,1960,FIAT 600,11.400,,Limousine (2-Türen),20.0,22,580
9034,1966,Alfa Romeo 2600 Spider,149.000,Typ 106.01,Cabriolet,8.0,145,1300
9036,1973,FIAT 500 L,9.500,,Limousine (2-Türen),76.5,18,520
9037,1983,Ferrari 512 BBi,220.000,,Coupé,29.232,340,1510
9038,1987,Mercedes-Benz 560 SL,34.900,R 107,Cabriolet (Roadster),0.0,242,1700
9039,1973,Alfa Romeo 2000 GTV,39.900,Tipo 105,Coupé,6.5,150,1100
9074,1960,Daimler SP 250,41.007,,Cabriolet,28.807,140,950
9097,1965,Mercedes-Benz 230 SL,65.000,W 113,Cabriolet,18.2,150,1400
9104,1969,Mercedes-Benz 280 SL,80.000,W 113,Cabriolet (Roadster),28.5,170,1400
9109,1978,MG MGB,7.950,B Serie IV,Cabriolet (Roadster),0.0,96,1040
9113,1983,Vanden Plas 1300,8.000,,Limousine,84.0,58,830
9114,1971,Morgan Plus 8 Moss Getriebe,47.500,,Cabriolet (Roadster),45.0,151,850
9116,1977,Ferrari Dino 308 GT4,70.301,,Coupé,137.642,255,1320
9119,1977,Maserati Merak SS,69.900,Tipo AM 122,Coupé,60.0,220,1400
9135,1968,MG MGB,3.750,B Serie II,Cabriolet (Roadster),0.0,96,1010
9136,1971,MG MGB,6.750,B Serie III,Cabriolet (Roadster),0.0,96,1010
9143,1958,Jaguar Mk IX,19.750,,Limousine,0.0,220,1800
9167,1980,Ferrari 400i,72.000,,Coupé,138.0,310,1800
9186,1973,Citroën SM,15.950,C 114/4,Coupé,0.0,180,1460
9187,1951,Packard 200,18.750,,Limousine,0.0,135,1630
9189,1956,FIAT 600 Multipla,39.950,,Bus,100.0,22,750
9190,1970,FIAT 500 L,8.950,,Limousine (2-Türen),99.511,18,520
9192,1958,Aston Martin DB 2,275.000,Mark III,Coupé,9.779,162,1270
9193,1992,Lancia Delta HF Integrale Evoluzione I,185.000,831,Limousine,48.005,177,1000
9194,1961,Porsche 356 B 1600 Super,89.950,B,Cabriolet (Roadster),0.0,75,870
9195,1971,FIAT 500 L,15.950,,Limousine (2-Türen),75.836,18,520
9206,1933,FIAT 508 Balilla Serie 1,19.800,,Limousine (2-Türen),52.988,20,580
9207,1982,Citroën 2 CV 6,10.000,,Limousine (4-Türen),94.0,29,600
9231,1969,FIAT 500 L,6.900,,Limousine (2-Türen),27.064,18,520
9232,1995,Porsche 911 Carrera 4S,103.000,993,Coupé,148.2,286,1450
9249,1965,Aston Martin DB 5,814.390,,Coupé,112.311,286,1466
9251,1961,Maserati 3500 GT Vignale,849.543,,Cabriolet,0.0,220,1420
9259,2000,Jeep Wrangler Sport 2,15.800,TJ,Geländewagen,178.0,118,1430
9263,1995,Bentley Turbo S,55.953,,Limousine (4-Türen),89.975,360,2450
9279,1963,FIAT 500 D,21.086,,Cabriolet,126.639,18,510
9281,1930,Riley Nine Brooklands Speed Model,138.270,,Cabriolet (Roadster),0.0,50,800
9282,1954,Jaguar XK 140 OTS,199.203,140,Cabriolet (Roadster),0.0,193,1320
9287,1966,Mercedes-Benz 300 SE,69.500,W 112,Coupé,60.0,170,1500
9316,1973,Jaguar XJ 6 4,18.750,Serie I,Limousine (4-Türen),0.0,175,1720
9359,1986,FIAT 126,3.700,,Limousine (2-Türen),73.0,24,600
9375,1965,Ferrari 330 GT 2,290.000,,Coupé,55.865,300,1440
9388,2004,Aston Martin DB 7 Zagato,310.523,,Coupé,15.958,435,1740
9389,1984,Porsche 911 Carrera 3,82.019,"""G-Modell""",Cabriolet (Targa),238.005,231,1140
9390,1984,Porsche 911 Carrera 3,82.019,"""G-Modell""",Cabriolet (Targa),238.005,231,1140
9403,1971,Triumph TR 6 PI,29.990,,Cabriolet (Roadster),10.713,143,1030
